current_time,current_day_of_week,average_gas,average_light,average_loudness,average_temperature,average_humidity,average_object,average_ambient,average_distance,ocupada
0.7902097902097902,0.16666666666666666,0.5591688311688312,0.4907425841130797,0.21702127659574466,0.78125,0.8189473684210526,0.8188629286788539,0.7744639803160436,0.531640841450822,1
0.8321678321678322,0.16666666666666666,0.5547012987012987,0.4391797730439975,0.1702127659574468,0.78125,0.8851674641148326,0.816801275785792,0.7848485191430613,0.5327722220592979,1
0.8531468531468531,0.16666666666666666,0.5778701298701299,0.4596854469440573,0.1872340425531915,0.78125,0.8,0.8193014043932311,0.7798985977976707,0.5319804099826975,1
0.8601398601398601,0.16666666666666666,0.5926233766233766,0.4340035835158271,0.1702127659574468,0.7777777777777778,0.7415204678362572,0.8149909974792947,0.7669840766854158,0.5334027390832575,1
0.9230769230769231,0.16666666666666666,0.6174545454545454,0.4224566991837547,0.17446808510638295,0.7838541666666665,0.869298245614035,0.8173892689953196,0.7811328527291455,0.532053725915716,1
1.0,0.16666666666666666,0.6232727272727272,0.005972526378658171,0.1702127659574468,0.84375,0.7894736842105263,0.8531944733999208,0.8558504317515647,0.5299422270447813,0
0.013986013986013986,0.3333333333333333,0.6062337662337662,0.005375273740792332,0.16170212765957445,0.84375,0.8,0.8575801224342818,0.8576566584805514,0.5295463210064811,0
0.04195804195804196,0.3333333333333333,0.5987532467532467,0.005574357953414288,0.16595744680851063,0.84375,0.8,0.8622434281598851,0.8645203200507012,0.530059532537611,0
0.4405594405594406,0.3333333333333333,0.4596363636363636,0.07764284292255623,0.16595744680851063,0.75,0.5485380116959065,0.8072759319978021,0.7652539016081755,0.5355435643273996,0
0.4825174825174825,0.3333333333333333,0.6458181818181818,0.1178578538721879,0.16170212765957445,0.7847222222222222,0.6678362573099415,0.8169031328772063,0.8089788481343579,0.5322443473415642,0
0.5454545454545454,0.3333333333333333,0.5882597402597403,0.33067887716504074,0.17446808510638295,0.84375,0.6833333333333333,0.8506301764494062,0.8576901071236807,0.5308845297207357,0
0.5594405594405595,0.3333333333333333,0.582961038961039,0.3221182560222974,0.1702127659574468,0.8461538461538463,0.6947368421052632,0.8545249511968614,0.8605085954210573,0.5304261122027039,0
0.5734265734265734,0.3333333333333333,0.5840000000000001,0.3274935297630897,0.1702127659574468,0.8571428571428571,0.7075187969924811,0.8579402232625138,0.8663198570510623,0.5297662688055368,0
0.5804195804195804,0.3333333333333333,0.5842077922077922,0.3312761298029066,0.17446808510638295,0.8671875,0.7201754385964912,0.8599207778177895,0.8693302349327069,0.5297577795922399,0
0.6573426573426573,0.3333333333333333,0.5258181818181819,0.37885725661955,0.17872340425531916,0.8125,0.631578947368421,0.8280158444364429,0.8307973980476556,0.5314671984515675,0
0.6643356643356644,0.3333333333333333,0.5258181818181819,0.34561019311168617,0.17446808510638295,0.8413461538461539,0.631578947368421,0.8369967590925463,0.841099580131506,0.5309702793499972,0
0.6993006993006993,0.3333333333333333,0.5301818181818182,0.3521799721282102,0.17872340425531916,0.84375,0.662200956937799,0.8553437067642099,0.860730412738652,0.5301621748438371,0
0.7132867132867133,0.3333333333333333,0.5345454545454545,0.30778419271351776,0.1702127659574468,0.84375,0.6631578947368421,0.8562989215927831,0.865863899231562,0.5313205665855303,0
0.7342657342657343,0.3333333333333333,0.5136623376623376,0.5474815847103324,0.17872340425531916,0.7951388888888888,0.6643274853801171,0.8254951386388191,0.7971146144163651,0.5320243995425086,0
0.7412587412587412,0.3333333333333333,0.5037922077922078,0.5409118056938085,0.17446808510638295,0.784375,0.6547368421052632,0.8153799063737853,0.7822165887665371,0.5330361594181647,0
0.7692307692307693,0.3333333333333333,0.5233246753246753,0.4831773840334461,0.19148936170212766,0.75,0.6669856459330143,0.7988836874324821,0.7653172779846316,0.5338279714947652,1
0.7762237762237763,0.3333333333333333,0.5256103896103896,0.4738204260402149,0.1829787234042553,0.75,0.6736842105263158,0.7947425279078151,0.7621942309892876,0.5332854335904278,1
0.7832167832167832,0.3333333333333333,0.5302857142857142,0.48297829982082413,0.1702127659574468,0.75,0.6736842105263158,0.7942491897731374,0.7558456785233311,0.5336226868823133,1
0.7902097902097902,0.3333333333333333,0.5312207792207793,0.5052757316344813,0.1957446808510638,0.75,0.6852631578947368,0.7933741447605339,0.7491325358472632,0.5341065720402357,1
0.8111888111888111,0.3333333333333333,0.5381818181818182,0.43738801513040015,0.17446808510638295,0.75,0.6849624060150376,0.792823190493339,0.7515709419313952,0.5341358984134432,1
