current_time,current_day_of_week,average_gas,average_light,average_loudness,average_temperature,average_humidity,average_object,average_ambient,average_distance,ocupada
0.7832167832167832,0.16666666666666666,0.5620779220779221,0.46944057336253225,0.19148936170212766,0.78125,0.7195488721804512,0.8192266142212131,0.7758206936056897,0.5338719610545763,1
0.7972027972027972,0.16666666666666666,0.5402597402597402,0.44694405733625314,0.17872340425531916,0.784375,0.7621052631578948,0.8131436802304651,0.7691515487601995,0.5328602011789202,1
0.8041958041958042,0.16666666666666666,0.5635324675324676,0.44774039418674094,0.17446808510638295,0.78125,0.8515789473684211,0.8151962549513873,0.775841277386077,0.5324789583272236,1
0.9090909090909091,0.16666666666666666,0.608103896103896,0.42882739398765674,0.1872340425531915,0.7840909090909091,0.7521531100478469,0.8133057256031695,0.7688806147508518,0.5334174022698612,1
0.9790209790209791,0.16666666666666666,0.617038961038961,0.005972526378658171,0.16170212765957445,0.84375,0.7894736842105263,0.8443326484356799,0.84324226085903,0.5305449611888603,0
0.993006993006993,0.16666666666666666,0.6235844155844157,0.004578936890304593,0.1574468085106383,0.84375,0.7894736842105263,0.8513539791141523,0.850371544006972,0.5298835742983665,0
0.03496503496503497,0.3333333333333333,0.6012467532467533,0.005773442166036215,0.16595744680851063,0.84375,0.8,0.8586136118113075,0.8639784520320055,0.5291650781547846,0
0.04895104895104895,0.3333333333333333,0.595948051948052,0.005375273740792332,0.1702127659574468,0.84375,0.8073684210526316,0.864350018005042,0.8650621880693976,0.5297076160591219,0
0.06993006993006994,0.3333333333333333,0.5851428571428572,0.00477802110292652,0.16170212765957445,0.8579545454545454,0.815311004784689,0.8607039971191938,0.8661233462726774,0.5303381330830815,0
0.4755244755244755,0.3333333333333333,0.6772987012987013,0.14772048576547875,0.1702127659574468,0.8076923076923077,0.708502024291498,0.8150558156283766,0.8018442525548607,0.5321270418487346,1
